X1,X2,X3,X4
717479,1,658590,14461795
890099,0,666100,74523470
688282,1,637569,48345424
709267,0,711789,32216793
545070,1,554594,48382560
812408,1,738972,57828733
743833,1,865541,66874821
718997,0,718417,31791136
781029,1,665643,48383291
733955,0,648531,63046328
713701,1,705526,13279174
690215,1,743991,11422722
683993,1,576897,32213800
644402,0,735644,52125450
723433,1,718851,7850385
632752,1,696003,31794687
713266,1,707484,10574671
694443,0,746442,80100894
666658,1,785789,57825195
683003,0,740214,43412891
621922,1,708175,66873998
705736,1,711661,11055105
698104,0,742690,43410367
713855,1,594573,74527988
737312,0,724792,63046052
699452,0,707684,11053970
712481,0,579223,31793719
1021718,0,743887,74841626
730466,0,725704,32216712
685529,0,673053,74844329
831592,1,803197,48377698
608278,1,661210,43412879
693315,1,675041,32216008
731536,0,713468,80097235
716152,1,677109,28579108
579306,1,663075,32213824
712945,0,744920,10573897
715039,1,713148,11058643
734277,1,730612,57826951
732897,1,721506,3102022
704498,0,706263,25561413
724317,1,716710,1757391
716452,0,711711,11054494
725919,1,716917,25559430
736214,0,746172,31792531
649779,1,684669,28574906
714821,1,765994,14460704
699136,1,690589,31792932
842405,0,912808,63047660
762891,0,713997,13279716
721829,0,718443,13277682
713478,1,713012,63048546
689623,1,723900,48340911
711442,0,702281,1755427
749113,1,733600,14464456
717288,0,707735,11054022
863780,0,721125,56304618
676107,0,692719,14459354
711535,0,577442,48342589
670200,1,739581,80099336
713892,0,717390,1214461
673324,1,589511,31793316
717293,1,659694,11421058
748897,0,708798,11422641
711430,1,698596,11427406
713968,1,746995,11427407
712367,0,709854,1755942
774560,1,720736,14465010
762556,1,714124,11421029
713091,0,733407,3102492
720270,1,732020,3101687
663325,1,612931,56302670
714533,0,704919,32216635
735567,0,779875,74524509
708585,0,712168,11056698
563179,1,711572,57828487
686030,1,914513,57828642
678829,0,712481,14460505
714853,1,582530,74842648
680990,1,769936,14465915
708571,1,731534,14462280
754567,1,706340,43412072
866088,1,711877,57827942
677748,0,745593,14460643
644868,0,722403,48342722
726877,0,679246,13278216
862150,1,709635,52124753
682568,0,729507,7846628
619600,0,921000,63051740
714550,1,728601,49568053
700495,1,714205,1754492
715164,0,717546,11057147
667153,1,753627,74838959
708917,0,708708,52122698
908034,1,711805,74841212
756182,0,720903,56305451
713400,0,721841,7848946
690180,1,726676,10570584
720197,1,723653,11060581
777063,0,719338,80102380
683611,2,2040565,11423830
721883,0,711673,7851953
613431,1,739512,49571508
740882,0,742686,13278362
691275,0,679440,74843821
741092,1,738591,11427313
735859,1,643238,31791625
707023,1,732032,3107377
709195,1,747598,31794780
741295,0,719866,13279201
705253,1,690748,48344482
717732,1,714698,28575255
713070,1,729147,11057087
736262,0,660931,25560752
733183,0,775871,31792396
690626,0,730831,11426712
710080,0,639105,28580100
710668,2,2040565,11421917
618575,1,881531,66878975
713909,1,713701,13274311
713489,1,713234,1216189
857753,0,654197,80099755
722107,1,750396,28577489
712636,1,672853,7846314
702259,0,592142,66874772
715258,0,718885,32216834
709927,0,740334,49571142
805571,2,2040565,43408940
697155,1,712691,3102202
713725,0,706090,10571400
725480,0,652985,48382273
690418,1,690363,3107517
599450,1,531558,74527715
657534,0,662456,52121240
710341,1,705106,25560836
694729,0,682182,25558254
683161,1,711756,7846902
717593,0,738060,10573666
734076,0,617738,63052635
649319,1,634042,56304953
669401,1,699679,28575280
841818,0,559574,49569395
679853,1,645602,74839477
692711,1,842404,74529245
704389,1,714056,10571337
700009,1,776344,25557720
730138,0,737143,56304464
689328,1,706393,13273251
904862,0,713410,56306265
713979,0,717835,11422568
714027,0,714915,7849556
717563,1,721089,52124770
737825,0,713736,11427420
711734,1,676496,11425183
716872,1,706681,11059288
859503,0,615881,66878898
681369,1,704596,63048347
716452,1,813057,66878655
618425,1,567065,74840129
700939,1,673931,11060246
620190,0,734940,25558392
713336,0,723099,25561820
950945,1,780474,66877699
711308,0,661774,28580100
1376868,1,560707,63051444
705053,1,578496,66875348
713307,0,743215,32216276
709460,0,671466,7847158
668705,1,624304,49566029
693760,0,783402,32216976
713563,0,707331,3105861
671277,1,560953,63050978
741126,0,753195,25561924
718462,1,713929,10573118
711815,1,713805,1755412
723495,1,656486,52121207
712259,1,616011,80099922
716995,0,753012,56303612
876330,0,713307,63050954
714255,1,851210,63051411
734155,1,698221,43411147
1376868,1,778845,56305998
697132,1,609677,48345591
714132,1,718696,1216391
731365,0,735448,57829114
680138,1,626865,32216006
626394,0,545255,48339340
698509,0,270202,80098193
712753,0,775323,28576644
705929,2,2040565,43411692
713284,0,730910,10568408
654969,1,883324,74524902
690091,1,800350,48341647
713489,1,731520,11055414
711221,1,671915,11059596
736946,1,706224,43412065
713736,0,692324,63051289
758248,0,544618,74840901
760727,0,733638,14459305
703654,0,705236,11423765
782127,1,708338,48341277
682869,1,768628,43412916
773560,1,731991,13279610
724072,1,707029,1217368
708593,0,665514,63047191
688348,0,757600,52121918
780989,2,2040565,43410995
714550,0,719261,10571298
672298,0,732248,11056455
779195,1,672481,80100878
713232,1,714711,28574974
761075,1,704696,43411088
292073,0,566656,56304943
697607,1,630881,74528621
670104,1,681740,7847653
729779,0,713814,3105546
691707,1,730626,31792419
663442,0,717119,31789776
720756,0,707549,10573690
724107,0,724633,3103961
703086,0,707135,1211386
667035,2,2040565,80098095
911294,0,709423,74525775
714036,1,751756,13276563
712547,1,717968,1756115
732232,1,682846,48346017
804164,1,741563,25561884
713307,0,710368,13276631
724518,1,700861,28576357
722055,1,724507,7852329
653214,1,715026,48341258
551546,1,697881,80098464
739575,1,711866,7846105
730453,0,716922,63052078
607152,0,579355,49569576
691963,1,583790,32212537
707996,1,732203,7852432
797022,0,763703,49565207
734715,0,705263,11425099
728651,1,679335,11057936
767830,0,713366,28579615
760417,1,780353,57827334
713639,0,692983,3101671
706032,0,741249,32212363
717798,1,660991,66874065
734156,1,722505,10571269
706949,0,606876,66875684
698064,0,837757,48377100
742611,0,721954,28575262
778704,0,724460,49564770
680276,1,715225,13278659
672661,0,717273,14461137
743442,0,771592,28580180
694381,0,913100,63046142
711183,1,706920,1754001
156251,0,717853,56305244
715775,1,695887,43407442
744661,1,763809,14460197
683389,2,2040565,14464365
739885,1,734028,74838818
733003,1,700559,7850620
725779,0,713653,31789321
713736,1,721261,10574110
715386,0,637195,31792951
666247,0,713919,14464194
713947,0,693218,43410393
642589,0,629691,31791885
590320,1,716221,57828695
715641,1,720026,10567829
721788,1,731466,56306002
612609,1,823091,63051259
576211,0,717440,48340682
691277,1,729782,52123643
666453,0,312525,48344359
712275,0,715164,11425435
712236,1,712435,11427824
711910,1,748682,48345636
733371,0,639040,25558426
712934,1,768737,74838894
765946,0,713743,63051569
728842,1,727641,25563105
713400,0,600292,28578455
611752,0,738156,31793083
665716,1,692772,48381848
718014,0,678878,74844262
713647,1,698513,1755354
702537,1,704915,10571654
593610,1,664535,28575784
731943,1,690794,11056214
746101,1,847660,52126767
719826,1,703091,13279322
703880,1,713767,3107364
855778,0,712035,48343564
863210,0,706752,49567809
719676,1,714514,3101848
713701,0,724340,1215104
573835,1,796586,74524204
706487,1,782445,25557530
649714,1,704502,31789770
1376868,1,629476,66879175
712004,1,664765,11058896
724234,1,735588,74527338
714205,0,705325,13276344
740132,2,2040565,63047338
715298,0,715008,1216087
581551,1,695104,48343171
709577,1,701036,1754258
674611,1,683489,11423228
751880,0,687271,56309498
715219,0,757980,74524064
741549,1,714237,7846748
658367,2,2040565,48376838
702321,1,794828,28578052
715366,1,688467,43407905
663564,1,572912,52124766
712896,1,705584,1213310
722535,0,724125,63050692
698765,2,2040565,11054076
863205,0,808439,49566500
713429,0,292073,3104877
670971,1,699141,11059243
692828,1,701786,48378883
673393,1,758193,25558601
713563,1,790138,63052720
866212,0,636033,57824669
708696,1,749508,10570970
704562,1,702083,1755614
712107,1,758707,74529344
714216,0,692382,3101292
746707,0,711549,63051043
747296,1,667567,28578569
723925,1,699428,1759958
704292,0,718246,1755222
714116,0,715305,1211734
856010,1,587462,56309204
672898,2,2040565,63047011
688668,1,704744,13279299
718071,1,292073,1213962
668455,0,558454,57824688
652729,0,771466,80099021
698123,1,1019653,74528894
722535,0,600704,63050721
633454,0,713489,74527725
680140,0,699165,28574636
731226,1,713318,74844015
692061,0,717268,11425039
784845,0,848926,56309159
646353,1,722694,49570226
825738,0,706564,49566172
664941,0,684921,48379859
738973,0,697180,10572069
626460,1,771693,25558944
630466,1,683275,31792131
604550,1,723364,52124416
720873,1,701192,74523887
744495,0,905845,66876399
664711,0,738188,10574437
710568,1,721601,1757961
713767,1,681163,13279445
1376868,1,684192,48376353
705244,1,629379,52127234
670817,0,714717,25559011
708330,1,675289,66877091
749508,0,744998,10570921
713639,1,736617,52125010
614141,1,763020,31792069
596691,1,843298,48344927
714191,0,729510,48340705
710973,1,709318,3105642
591833,1,713936,63046459
692447,0,700811,66876659
714237,0,657292,25559180
711970,0,799048,32217151
735799,1,754691,48343453
894196,1,760410,80096140
734193,1,730295,57829074
739389,1,725294,25563710
600290,0,599222,52126923
719515,1,713307,3100953
712302,1,711148,43408474
686296,1,737741,49564917
720756,1,730227,56308882
662136,1,706810,43412475
564481,0,695290,48379390
715039,1,739809,74528504
770782,1,717444,25558078
702156,1,706716,11423095
722867,1,794860,31789623
683396,1,714378,66877180
702644,1,713563,52121484
582999,0,548960,49565568
714622,1,686538,63049972
427740,1,720938,56304001
718656,1,718371,13274098
282942,0,546534,31790872
681693,0,660363,25564310
710843,1,713752,49564935
715032,1,739204,52125552
736576,0,744534,48377455
698120,0,715811,32210621
751539,0,578476,43411446
729907,1,698614,32213813
749167,0,715900,49565721
713231,0,1981017,49570176
631530,1,702974,43408515
631901,0,704409,56304348
711981,1,768335,57824760
714501,2,2040565,1217649
745718,1,767067,25562684
697176,1,782365,63048815
770644,1,624318,57830929
639245,1,724136,74528464
730599,1,712673,57830295
810124,2,2040565,49566277
687241,1,715140,13279582
712553,1,646593,74839368
697487,0,740535,11060484
789159,1,699180,80097301
698663,2,2040565,14460748
704477,1,731822,52122733
716592,1,705233,32216071
795950,1,623633,31792406
702693,1,742387,28574982
743719,1,691194,31791730
717440,0,675205,11059997
702770,1,695955,80102277
694151,0,717431,80098622
713378,0,717701,1216621
712560,0,716718,3102696
563844,1,776005,66877449
680653,0,740482,25563320
691092,0,855985,48380189
712849,0,725580,13279406
681343,1,641503,49567823
660992,0,801937,66879004
1256646,1,691247,3103412
779184,1,670968,25563356
691343,0,675087,11056118
636813,0,665966,63049725
728264,1,684702,14461210
661764,1,686286,56306932
689039,0,679209,11426607
736585,0,713563,25561335
680662,1,686086,10569007
650968,1,720431,49564978
714056,1,706974,1212930
685082,1,712035,7850838
735065,1,665356,56306756
704835,1,605353,74524855
714285,0,682568,7846637
633274,1,681339,63047702
718204,0,742064,10569730
745910,1,697239,57824006
733891,0,765113,80097829
749127,1,720058,13274746
713468,0,699949,13279735
618023,1,748878,57827594
678183,1,745600,56304101
648485,0,679862,25564196
713468,0,797777,25562909
716123,0,645553,63048260
713897,1,700934,3107214
740533,1,714883,10570298
723444,1,711085,3102064
712089,1,709418,1211445
853474,2,2040565,57825019
753914,0,706284,11054744
699093,0,703251,28580511
708006,1,777693,32214903
678682,1,722517,66878497
671027,1,814117,63049710
616914,1,1376868,57824446
727526,1,735879,63050201
687078,1,707182,7851991
750806,0,664122,10574441
764903,0,714501,14463877
699949,1,664916,13279740
691732,1,759160,48342049
714867,0,726175,43412477
775354,1,757149,14465331
746915,0,746753,57826409
711572,1,717937,48341541
702008,1,21329,80101185
1376868,0,714173,74524450
603127,1,798325,74837941
679773,1,689704,74525880
713876,1,661568,11056863
710072,0,780662,57829178
731382,0,690896,52125185
703723,1,713936,10571493
716530,1,713814,49570468
1014324,0,789260,74843450
707779,0,696100,74526270
691086,1,754038,11057248
728547,1,658367,48376922
705001,1,709524,1217644
686462,1,730562,56307343
651234,0,708645,25558131
543322,1,675932,48343436
709704,1,713701,11426230
748924,1,716528,48378263
684679,0,732882,11058417
224522,3,1588777,74522430
1053979,0,879242,80098135
722731,0,714550,10571288
713489,1,678942,10570451
711859,0,706531,7851129
700772,1,713336,13275254
667758,1,662376,25560004
559275,1,731311,52125542
797866,1,715278,74525606
682543,1,732285,11056493
728533,0,739834,66875811
680414,0,646387,52121681
748606,2,2040565,49567399
572885,1,761301,74524811
737065,1,740990,7847564
713892,2,2040565,32211260
720878,1,713725,31791868
713997,0,696522,10570230
713814,1,761788,52126126
699093,2,2040565,28580511
742373,0,705623,14464021
715515,1,854240,63050157
712666,1,746823,48377740
1963161,1,714301,74839617
713929,0,721226,31794991
742387,0,740531,13275498
721732,0,770965,32212670
818821,1,564922,32211356
660984,1,767593,14465861
775624,1,820308,48340476
863209,0,706737,49567601
713743,0,25481,13276505
707804,2,2040565,11423560
572254,1,709757,74528024
701913,1,779315,48380559
796544,0,716212,48344449
709672,0,710137,10571763
709352,1,732772,13278112
741198,0,728816,52126410
582420,1,741582,63048802
55583,1,822821,56304070
691478,0,707087,10574418
723295,0,764730,48342326
712060,0,716188,11058874
593484,0,744834,63049865
710884,1,689743,14461573
765348,0,820125,48344049
850169,0,705556,52126009
733770,0,686030,57828704
292073,0,347669,49570715
750891,2,2040565,80095472
715795,0,693967,49565525
673792,1,750141,13278820
889794,2,2040565,66875642
742690,0,712697,43410303
611475,0,673123,31792071
750968,0,710552,49565138
713743,1,736586,32212332
712004,0,753936,11058887
713028,0,711618,3106824
708924,1,1963161,1211664
1187158,0,490696,13277640
664456,1,545190,56308038
729959,1,713214,25558768
735942,1,817092,66875629
681178,1,625706,49568253
678705,0,743103,10572481
718167,1,687668,25558232
715107,2,2040565,11060716
674233,1,714285,10573352
728984,0,716753,3103326
739992,0,678705,10572469
632050,1,832986,63048707
740552,0,673118,25559077
686709,0,722055,7852409
704692,1,713563,49566561
721761,1,716152,7846382
787979,1,689727,31792838
680935,0,718123,49571904
867305,1,598267,63049649
690248,0,708614,7852965
577669,1,591275,32217172
712919,1,713444,11054197
713028,0,701723,43413319
755775,1,707160,13274384
765552,1,740602,49571146
692324,0,729255,63051314
820523,1,727744,48380185
982768,1,668155,80100323
632617,0,738925,28576392
726522,1,674134,7851329
662481,1,678957,10570847
690021,1,724861,7850707
726427,0,755811,57824144
744833,1,776345,52124539
736118,1,701009,56304918
694579,1,688748,28575429
669022,2,2040565,80095804
711131,0,685939,11424385
600300,1,705976,28577503
706549,1,766389,57830684
863223,0,712131,49570631
751198,0,678335,74526845
701852,0,590330,63048854
690970,1,641268,80098101
710627,1,712878,1756420
713693,0,743626,10574357
696261,1,703742,1758479
801357,1,720213,52120682
694991,0,803385,52125655
632164,1,596367,74529243
771429,0,713474,28580333
686362,0,741434,10571949
694124,1,762816,28575243
711121,1,713234,49568015
703841,0,742535,49565408
722572,0,713346,1214394
678737,1,697180,11060003
614971,1,743301,57827085
710087,1,664174,11423274
713701,0,723187,1758511
751799,1,713743,32210595
712567,1,748518,11054531
725492,1,689157,31788894
686662,0,713378,11421977
714369,1,748602,11057909
713425,2,2040565,32212651
707644,1,744517,11055929
711154,0,675257,11055600
731504,1,712948,3105861
680584,1,713284,14461893
787921,0,729844,48377473
822821,1,754418,56304064
685304,1,708708,25563809
816032,1,597881,49566738
729118,2,2040565,48381230
711147,1,712504,7846039
715039,0,719291,1755899
691077,1,721888,13275574
723122,1,312444,14465081
730471,1,710167,3101526
746561,0,539331,56308199
669902,0,732702,11060041
713214,1,750186,74841684
770256,0,691464,14464760
